"Tabela 3218 - Domicílios particulares permanentes, por forma de abastecimento de água, segundo a existência de banheiro ou sanitário e esgotamento sanitário, o destino do lixo e a existência de energia elétrica"
"Variável - Domicílios particulares permanentes - percentual do total geral"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Ano x Forma de abastecimento de água x Existência de banheiro ou sanitário e esgotamento sanitário"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"2010"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Rede geral"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Total"
"1716208";"Paranã (TO)";"Total";"Total";"47,22"
"1716307";"Pau D'Arco (TO)";"Total";"Total";"61,62"
"1716505";"Pedro Afonso (TO)";"Total";"Total";"88,91"
"1716604";"Peixe (TO)";"Total";"Total";"59,14"
"1716653";"Pequizeiro (TO)";"Total";"Total";"47,89"
"1716703";"Colméia (TO)";"Total";"Total";"67,30"
"1717008";"Pindorama do Tocantins (TO)";"Total";"Total";"66,01"
"1717206";"Piraquê (TO)";"Total";"Total";"34,18"
"1717503";"Pium (TO)";"Total";"Total";"56,16"
"1717800";"Ponte Alta do Bom Jesus (TO)";"Total";"Total";"53,87"
"1717909";"Ponte Alta do Tocantins (TO)";"Total";"Total";"62,72"
"1718006";"Porto Alegre do Tocantins (TO)";"Total";"Total";"69,47"
"1718204";"Porto Nacional (TO)";"Total";"Total";"82,46"
"1718303";"Praia Norte (TO)";"Total";"Total";"89,59"
"1718402";"Presidente Kennedy (TO)";"Total";"Total";"73,51"
"1718451";"Pugmil (TO)";"Total";"Total";"70,93"
"1718501";"Recursolândia (TO)";"Total";"Total";"54,37"
"1718550";"Riachinho (TO)";"Total";"Total";"63,04"
"1718659";"Rio da Conceição (TO)";"Total";"Total";"83,66"
"1718709";"Rio dos Bois (TO)";"Total";"Total";"57,69"
"1718758";"Rio Sono (TO)";"Total";"Total";"51,07"
"1718808";"Sampaio (TO)";"Total";"Total";"91,78"
"1718840";"Sandolândia (TO)";"Total";"Total";"35,89"
"1718865";"Santa Fé do Araguaia (TO)";"Total";"Total";"73,82"
"1718881";"Santa Maria do Tocantins (TO)";"Total";"Total";"57,84"
"1718899";"Santa Rita do Tocantins (TO)";"Total";"Total";"34,68"
"1718907";"Santa Rosa do Tocantins (TO)";"Total";"Total";"36,22"
"1719004";"Santa Tereza do Tocantins (TO)";"Total";"Total";"70,95"
"1720002";"Santa Terezinha do Tocantins (TO)";"Total";"Total";"81,26"
"1720101";"São Bento do Tocantins (TO)";"Total";"Total";"63,89"
"1720150";"São Félix do Tocantins (TO)";"Total";"Total";"72,17"
"1720200";"São Miguel do Tocantins (TO)";"Total";"Total";"62,72"
"1720259";"São Salvador do Tocantins (TO)";"Total";"Total";"67,80"
"1720309";"São Sebastião do Tocantins (TO)";"Total";"Total";"78,22"
"1720499";"São Valério (TO)";"Total";"Total";"57,32"
"1720655";"Silvanópolis (TO)";"Total";"Total";"56,98"
"1720804";"Sítio Novo do Tocantins (TO)";"Total";"Total";"76,61"
"1720853";"Sucupira (TO)";"Total";"Total";"44,83"
"1720903";"Taguatinga (TO)";"Total";"Total";"73,55"
"1720937";"Taipas do Tocantins (TO)";"Total";"Total";"75,80"
"1720978";"Talismã (TO)";"Total";"Total";"53,75"
"1721000";"Palmas (TO)";"Total";"Total";"95,52"
"1721109";"Tocantínia (TO)";"Total";"Total";"57,74"
"1721208";"Tocantinópolis (TO)";"Total";"Total";"91,00"
"1721257";"Tupirama (TO)";"Total";"Total";"57,11"
"1721307";"Tupiratins (TO)";"Total";"Total";"50,00"
"1722081";"Wanderlândia (TO)";"Total";"Total";"71,58"
"1722107";"Xambioá (TO)";"Total";"Total";"75,64"
"2100055";"Açailândia (MA)";"Total";"Total";"84,40"
"2100105";"Afonso Cunha (MA)";"Total";"Total";"50,42"
"2100154";"Água Doce do Maranhão (MA)";"Total";"Total";"72,51"
"2100204";"Alcântara (MA)";"Total";"Total";"57,54"
"2100303";"Aldeias Altas (MA)";"Total";"Total";"37,68"
"2100402";"Altamira do Maranhão (MA)";"Total";"Total";"68,50"
"2100436";"Alto Alegre do Maranhão (MA)";"Total";"Total";"74,94"
"2100477";"Alto Alegre do Pindaré (MA)";"Total";"Total";"82,08"
"2100501";"Alto Parnaíba (MA)";"Total";"Total";"64,61"
"2100550";"Amapá do Maranhão (MA)";"Total";"Total";"50,57"
"2100600";"Amarante do Maranhão (MA)";"Total";"Total";"62,83"
"2100709";"Anajatuba (MA)";"Total";"Total";"60,88"
"2100808";"Anapurus (MA)";"Total";"Total";"73,72"
"2100832";"Apicum-Açu (MA)";"Total";"Total";"73,30"
"2100873";"Araguanã (MA)";"Total";"Total";"39,53"
"2100907";"Araioses (MA)";"Total";"Total";"34,41"
"2100956";"Arame (MA)";"Total";"Total";"54,26"
"2101004";"Arari (MA)";"Total";"Total";"65,17"
"2101103";"Axixá (MA)";"Total";"Total";"64,79"
"2101202";"Bacabal (MA)";"Total";"Total";"85,61"
"2101251";"Bacabeira (MA)";"Total";"Total";"66,83"
"2101301";"Bacuri (MA)";"Total";"Total";"61,66"
"2101350";"Bacurituba (MA)";"Total";"Total";"55,62"
"2101400";"Balsas (MA)";"Total";"Total";"69,16"
"2101509";"Barão de Grajaú (MA)";"Total";"Total";"76,41"
"2101608";"Barra do Corda (MA)";"Total";"Total";"69,26"
"2101707";"Barreirinhas (MA)";"Total";"Total";"33,74"
"2101731";"Belágua (MA)";"Total";"Total";"39,76"
"2101772";"Bela Vista do Maranhão (MA)";"Total";"Total";"87,64"
"2101806";"Benedito Leite (MA)";"Total";"Total";"73,78"
"2101905";"Bequimão (MA)";"Total";"Total";"30,21"
"2101939";"Bernardo do Mearim (MA)";"Total";"Total";"55,35"
"2101970";"Boa Vista do Gurupi (MA)";"Total";"Total";"33,13"
"2102002";"Bom Jardim (MA)";"Total";"Total";"65,51"
"2102036";"Bom Jesus das Selvas (MA)";"Total";"Total";"57,30"
"2102077";"Bom Lugar (MA)";"Total";"Total";"49,83"
"2102101";"Brejo (MA)";"Total";"Total";"43,62"
"2102150";"Brejo de Areia (MA)";"Total";"Total";"31,63"
"2102200";"Buriti (MA)";"Total";"Total";"30,02"
"2102309";"Buriti Bravo (MA)";"Total";"Total";"67,91"
"2102325";"Buriticupu (MA)";"Total";"Total";"61,80"
"2102358";"Buritirana (MA)";"Total";"Total";"80,58"
"2102374";"Cachoeira Grande (MA)";"Total";"Total";"14,63"
"2102408";"Cajapió (MA)";"Total";"Total";"48,07"
"2102507";"Cajari (MA)";"Total";"Total";"21,56"
"2102556";"Campestre do Maranhão (MA)";"Total";"Total";"91,47"
"2102606";"Cândido Mendes (MA)";"Total";"Total";"39,39"
"2102705";"Cantanhede (MA)";"Total";"Total";"57,10"
"2102754";"Capinzal do Norte (MA)";"Total";"Total";"75,31"
"2102804";"Carolina (MA)";"Total";"Total";"70,82"
"2102903";"Carutapera (MA)";"Total";"Total";"42,25"
"2103000";"Caxias (MA)";"Total";"Total";"75,20"
"2103109";"Cedral (MA)";"Total";"Total";"89,18"
"2103125";"Central do Maranhão (MA)";"Total";"Total";"63,16"
"2103158";"Centro do Guilherme (MA)";"Total";"Total";"47,40"
"2103174";"Centro Novo do Maranhão (MA)";"Total";"Total";"23,64"
"2103208";"Chapadinha (MA)";"Total";"Total";"43,90"
"2103257";"Cidelândia (MA)";"Total";"Total";"78,66"
"2103307";"Codó (MA)";"Total";"Total";"77,60"
"2103406";"Coelho Neto (MA)";"Total";"Total";"82,17"
"2103505";"Colinas (MA)";"Total";"Total";"59,03"
"2103554";"Conceição do Lago-Açu (MA)";"Total";"Total";"49,78"
"2103604";"Coroatá (MA)";"Total";"Total";"80,11"
"2103703";"Cururupu (MA)";"Total";"Total";"62,85"
"2103752";"Davinópolis (MA)";"Total";"Total";"85,47"
"2103802";"Dom Pedro (MA)";"Total";"Total";"87,70"
"2103901";"Duque Bacelar (MA)";"Total";"Total";"48,87"
"2104008";"Esperantinópolis (MA)";"Total";"Total";"75,17"
"2104057";"Estreito (MA)";"Total";"Total";"83,10"
"2104073";"Feira Nova do Maranhão (MA)";"Total";"Total";"39,20"
"2104081";"Fernando Falcão (MA)";"Total";"Total";"43,01"
"2104099";"Formosa da Serra Negra (MA)";"Total";"Total";"40,08"
"2104107";"Fortaleza dos Nogueiras (MA)";"Total";"Total";"53,61"
"2104206";"Fortuna (MA)";"Total";"Total";"70,91"
"2104305";"Godofredo Viana (MA)";"Total";"Total";"53,90"
"2104404";"Gonçalves Dias (MA)";"Total";"Total";"78,96"
"2104503";"Governador Archer (MA)";"Total";"Total";"84,40"
"2104552";"Governador Edison Lobão (MA)";"Total";"Total";"77,08"
"2104602";"Governador Eugênio Barros (MA)";"Total";"Total";"87,94"
"2104628";"Governador Luiz Rocha (MA)";"Total";"Total";"92,28"
"2104651";"Governador Newton Bello (MA)";"Total";"Total";"53,90"
"2104677";"Governador Nunes Freire (MA)";"Total";"Total";"47,81"
"2104701";"Graça Aranha (MA)";"Total";"Total";"91,17"
"2104800";"Grajaú (MA)";"Total";"Total";"72,07"
"2104909";"Guimarães (MA)";"Total";"Total";"78,41"
"2105005";"Humberto de Campos (MA)";"Total";"Total";"40,99"
"2105104";"Icatu (MA)";"Total";"Total";"41,38"
"2105153";"Igarapé do Meio (MA)";"Total";"Total";"87,90"
"2105203";"Igarapé Grande (MA)";"Total";"Total";"59,54"
"2105302";"Imperatriz (MA)";"Total";"Total";"90,68"
"2105351";"Itaipava do Grajaú (MA)";"Total";"Total";"76,68"
"2105401";"Itapecuru Mirim (MA)";"Total";"Total";"60,95"
"2105427";"Itinga do Maranhão (MA)";"Total";"Total";"84,37"
"2105450";"Jatobá (MA)";"Total";"Total";"92,66"
"2105476";"Jenipapo dos Vieiras (MA)";"Total";"Total";"67,04"
"2105500";"João Lisboa (MA)";"Total";"Total";"84,84"
"2105609";"Joselândia (MA)";"Total";"Total";"85,31"
"2105658";"Junco do Maranhão (MA)";"Total";"Total";"67,14"
"2105708";"Lago da Pedra (MA)";"Total";"Total";"20,14"
"2105807";"Lago do Junco (MA)";"Total";"Total";"46,55"
"2105906";"Lago Verde (MA)";"Total";"Total";"51,76"
"2105922";"Lagoa do Mato (MA)";"Total";"Total";"74,96"
"2105948";"Lago dos Rodrigues (MA)";"Total";"Total";"65,31"
"2105963";"Lagoa Grande do Maranhão (MA)";"Total";"Total";"61,02"
"2105989";"Lajeado Novo (MA)";"Total";"Total";"63,13"
"2106003";"Lima Campos (MA)";"Total";"Total";"77,01"
"2106102";"Loreto (MA)";"Total";"Total";"58,61"
"2106201";"Luís Domingues (MA)";"Total";"Total";"56,14"
"2106300";"Magalhães de Almeida (MA)";"Total";"Total";"80,86"
"2106326";"Maracaçumé (MA)";"Total";"Total";"31,61"
"2106359";"Marajá do Sena (MA)";"Total";"Total";"10,01"
"2106375";"Maranhãozinho (MA)";"Total";"Total";"50,79"
"2106409";"Mata Roma (MA)";"Total";"Total";"66,55"
"2106508";"Matinha (MA)";"Total";"Total";"40,57"
"2106607";"Matões (MA)";"Total";"Total";"64,54"
"2106631";"Matões do Norte (MA)";"Total";"Total";"38,75"
"2106672";"Milagres do Maranhão (MA)";"Total";"Total";"38,63"
"2106706";"Mirador (MA)";"Total";"Total";"43,37"
"2106755";"Miranda do Norte (MA)";"Total";"Total";"74,90"
"2106805";"Mirinzal (MA)";"Total";"Total";"60,21"
"2106904";"Monção (MA)";"Total";"Total";"67,22"
"2107001";"Montes Altos (MA)";"Total";"Total";"60,26"
"2107100";"Morros (MA)";"Total";"Total";"33,75"
"2107209";"Nina Rodrigues (MA)";"Total";"Total";"50,08"
"2107258";"Nova Colinas (MA)";"Total";"Total";"53,28"
"2107308";"Nova Iorque (MA)";"Total";"Total";"56,17"
"2107357";"Nova Olinda do Maranhão (MA)";"Total";"Total";"36,09"
"2107407";"Olho d'Água das Cunhãs (MA)";"Total";"Total";"43,39"
"2107456";"Olinda Nova do Maranhão (MA)";"Total";"Total";"52,68"
"2107506";"Paço do Lumiar (MA)";"Total";"Total";"64,34"
"2107605";"Palmeirândia (MA)";"Total";"Total";"63,01"
"2107704";"Paraibano (MA)";"Total";"Total";"68,15"
"2107803";"Parnarama (MA)";"Total";"Total";"67,84"
"2107902";"Passagem Franca (MA)";"Total";"Total";"80,74"
"2108009";"Pastos Bons (MA)";"Total";"Total";"79,80"
"2108058";"Paulino Neves (MA)";"Total";"Total";"15,62"
"2108108";"Paulo Ramos (MA)";"Total";"Total";"28,87"
"2108207";"Pedreiras (MA)";"Total";"Total";"82,05"
"2108256";"Pedro do Rosário (MA)";"Total";"Total";"8,96"
"2108306";"Penalva (MA)";"Total";"Total";"45,96"
"2108405";"Peri Mirim (MA)";"Total";"Total";"33,35"
"2108454";"Peritoró (MA)";"Total";"Total";"48,72"
"2108504";"Pindaré-Mirim (MA)";"Total";"Total";"83,84"
"2108603";"Pinheiro (MA)";"Total";"Total";"39,95"
"2108702";"Pio XII (MA)";"Total";"Total";"75,24"
"2108801";"Pirapemas (MA)";"Total";"Total";"54,67"
"2108900";"Poção de Pedras (MA)";"Total";"Total";"45,58"
"2109007";"Porto Franco (MA)";"Total";"Total";"80,53"
"2109056";"Porto Rico do Maranhão (MA)";"Total";"Total";"91,15"
"2109106";"Presidente Dutra (MA)";"Total";"Total";"82,68"
"2109205";"Presidente Juscelino (MA)";"Total";"Total";"30,53"
"2109239";"Presidente Médici (MA)";"Total";"Total";"76,71"
"2109270";"Presidente Sarney (MA)";"Total";"Total";"26,79"
"2109304";"Presidente Vargas (MA)";"Total";"Total";"31,34"
"2109403";"Primeira Cruz (MA)";"Total";"Total";"16,57"
"2109452";"Raposa (MA)";"Total";"Total";"78,50"
"2109502";"Riachão (MA)";"Total";"Total";"58,14"
"2109551";"Ribamar Fiquene (MA)";"Total";"Total";"55,96"
"2109601";"Rosário (MA)";"Total";"Total";"60,51"
"2109700";"Sambaíba (MA)";"Total";"Total";"40,18"
"2109759";"Santa Filomena do Maranhão (MA)";"Total";"Total";"88,93"
"2109809";"Santa Helena (MA)";"Total";"Total";"9,56"
"2109908";"Santa Inês (MA)";"Total";"Total";"94,74"
"2110005";"Santa Luzia (MA)";"Total";"Total";"65,74"
"2110039";"Santa Luzia do Paruá (MA)";"Total";"Total";"64,39"
"2110104";"Santa Quitéria do Maranhão (MA)";"Total";"Total";"48,02"
"2110203";"Santa Rita (MA)";"Total";"Total";"60,89"
"2110237";"Santana do Maranhão (MA)";"Total";"Total";"83,69"
"2110278";"Santo Amaro do Maranhão (MA)";"Total";"Total";"6,43"
"2110302";"Santo Antônio dos Lopes (MA)";"Total";"Total";"65,01"
"2110401";"São Benedito do Rio Preto (MA)";"Total";"Total";"39,58"
"2110500";"São Bento (MA)";"Total";"Total";"56,60"
"2110609";"São Bernardo (MA)";"Total";"Total";"46,56"
"2110658";"São Domingos do Azeitão (MA)";"Total";"Total";"55,75"
"2110708";"São Domingos do Maranhão (MA)";"Total";"Total";"86,95"
"2110807";"São Félix de Balsas (MA)";"Total";"Total";"7,34"
"2110856";"São Francisco do Brejão (MA)";"Total";"Total";"64,59"
"2110906";"São Francisco do Maranhão (MA)";"Total";"Total";"37,88"
"2111003";"São João Batista (MA)";"Total";"Total";"39,30"
"2111029";"São João do Carú (MA)";"Total";"Total";"55,19"
"2111052";"São João do Paraíso (MA)";"Total";"Total";"61,48"
"2111078";"São João do Soter (MA)";"Total";"Total";"72,18"
"2111102";"São João dos Patos (MA)";"Total";"Total";"90,65"
"2111201";"São José de Ribamar (MA)";"Total";"Total";"65,10"
"2111250";"São José dos Basílios (MA)";"Total";"Total";"88,87"
"2111300";"São Luís (MA)";"Total";"Total";"76,36"
"2111409";"São Luís Gonzaga do Maranhão (MA)";"Total";"Total";"59,22"
"2111508";"São Mateus do Maranhão (MA)";"Total";"Total";"49,06"
"2111532";"São Pedro da Água Branca (MA)";"Total";"Total";"81,27"
"2111573";"São Pedro dos Crentes (MA)";"Total";"Total";"59,82"
"2111607";"São Raimundo das Mangabeiras (MA)";"Total";"Total";"69,92"
"2111631";"São Raimundo do Doca Bezerra (MA)";"Total";"Total";"64,04"
"2111672";"São Roberto (MA)";"Total";"Total";"61,55"
"2111706";"São Vicente Ferrer (MA)";"Total";"Total";"23,95"
"2111722";"Satubinha (MA)";"Total";"Total";"77,53"
"2111748";"Senador Alexandre Costa (MA)";"Total";"Total";"48,04"
"2111763";"Senador La Rocque (MA)";"Total";"Total";"86,43"
"2111789";"Serrano do Maranhão (MA)";"Total";"Total";"58,52"
"2111805";"Sítio Novo (MA)";"Total";"Total";"48,69"
"2111904";"Sucupira do Norte (MA)";"Total";"Total";"67,81"
"2111953";"Sucupira do Riachão (MA)";"Total";"Total";"84,74"
"2112001";"Tasso Fragoso (MA)";"Total";"Total";"70,82"
"2112100";"Timbiras (MA)";"Total";"Total";"50,83"
"2112209";"Timon (MA)";"Total";"Total";"86,79"
"2112233";"Trizidela do Vale (MA)";"Total";"Total";"82,63"
"2112274";"Tufilândia (MA)";"Total";"Total";"92,13"
"2112308";"Tuntum (MA)";"Total";"Total";"82,33"
"2112407";"Turiaçu (MA)";"Total";"Total";"20,03"
"2112456";"Turilândia (MA)";"Total";"Total";"28,90"
"2112506";"Tutóia (MA)";"Total";"Total";"36,33"
"2112605";"Urbano Santos (MA)";"Total";"Total";"45,56"
"2112704";"Vargem Grande (MA)";"Total";"Total";"41,32"
"2112803";"Viana (MA)";"Total";"Total";"36,25"
"2112852";"Vila Nova dos Martírios (MA)";"Total";"Total";"65,20"
"2112902";"Vitória do Mearim (MA)";"Total";"Total";"81,32"
"2113009";"Vitorino Freire (MA)";"Total";"Total";"44,62"
"2114007";"Zé Doca (MA)";"Total";"Total";"54,96"
"2200053";"Acauã (PI)";"Total";"Total";"15,88"
"2200103";"Agricolândia (PI)";"Total";"Total";"94,00"
"2200202";"Água Branca (PI)";"Total";"Total";"86,77"
"2200251";"Alagoinha do Piauí (PI)";"Total";"Total";"45,23"
"2200277";"Alegrete do Piauí (PI)";"Total";"Total";"89,45"
"2200301";"Alto Longá (PI)";"Total";"Total";"61,25"
"2200400";"Altos (PI)";"Total";"Total";"62,32"
"2200459";"Alvorada do Gurguéia (PI)";"Total";"Total";"78,50"
"2200509";"Amarante (PI)";"Total";"Total";"69,94"
"2200608";"Angical do Piauí (PI)";"Total";"Total";"94,32"
"2200707";"Anísio de Abreu (PI)";"Total";"Total";"57,51"
"2200806";"Antônio Almeida (PI)";"Total";"Total";"71,74"
"2200905";"Aroazes (PI)";"Total";"Total";"58,76"
"2200954";"Aroeiras do Itaim (PI)";"Total";"Total";"49,78"
"2201002";"Arraial (PI)";"Total";"Total";"52,16"
"2201051";"Assunção do Piauí (PI)";"Total";"Total";"74,84"
"2201101";"Avelino Lopes (PI)";"Total";"Total";"60,15"
"2201150";"Baixa Grande do Ribeiro (PI)";"Total";"Total";"71,27"
"2201176";"Barra D'Alcântara (PI)";"Total";"Total";"92,61"
"2201200";"Barras (PI)";"Total";"Total";"52,99"
"2201309";"Barreiras do Piauí (PI)";"Total";"Total";"81,16"
"2201408";"Barro Duro (PI)";"Total";"Total";"80,39"
"2201507";"Batalha (PI)";"Total";"Total";"70,83"
"2201556";"Bela Vista do Piauí (PI)";"Total";"Total";"90,49"
"2201572";"Belém do Piauí (PI)";"Total";"Total";"50,27"
"2201606";"Beneditinos (PI)";"Total";"Total";"61,63"
"2201705";"Bertolínia (PI)";"Total";"Total";"72,36"
"2201739";"Betânia do Piauí (PI)";"Total";"Total";"-"
"2201770";"Boa Hora (PI)";"Total";"Total";"54,34"
"2201804";"Bocaina (PI)";"Total";"Total";"93,64"
"2201903";"Bom Jesus (PI)";"Total";"Total";"87,68"
"2201919";"Bom Princípio do Piauí (PI)";"Total";"Total";"64,90"
"2201929";"Bonfim do Piauí (PI)";"Total";"Total";"17,06"
"2201945";"Boqueirão do Piauí (PI)";"Total";"Total";"77,98"
"2201960";"Brasileira (PI)";"Total";"Total";"68,99"
"2201988";"Brejo do Piauí (PI)";"Total";"Total";"42,71"
"2202000";"Buriti dos Lopes (PI)";"Total";"Total";"66,86"
"2202026";"Buriti dos Montes (PI)";"Total";"Total";"70,28"
"2202059";"Cabeceiras do Piauí (PI)";"Total";"Total";"45,99"
"2202075";"Cajazeiras do Piauí (PI)";"Total";"Total";"70,43"
"2202083";"Cajueiro da Praia (PI)";"Total";"Total";"12,64"
"2202091";"Caldeirão Grande do Piauí (PI)";"Total";"Total";"3,50"
"2202109";"Campinas do Piauí (PI)";"Total";"Total";"45,22"
"2202117";"Campo Alegre do Fidalgo (PI)";"Total";"Total";"26,87"
"2202133";"Campo Grande do Piauí (PI)";"Total";"Total";"38,18"
"2202174";"Campo Largo do Piauí (PI)";"Total";"Total";"53,27"
"2202208";"Campo Maior (PI)";"Total";"Total";"79,87"
"2202251";"Canavieira (PI)";"Total";"Total";"65,75"
"2202307";"Canto do Buriti (PI)";"Total";"Total";"55,87"
"2202406";"Capitão de Campos (PI)";"Total";"Total";"61,52"
"2202455";"Capitão Gervásio Oliveira (PI)";"Total";"Total";"34,00"
"2202505";"Caracol (PI)";"Total";"Total";"37,14"
"2202539";"Caraúbas do Piauí (PI)";"Total";"Total";"43,98"
"2202554";"Caridade do Piauí (PI)";"Total";"Total";"47,61"
"2202604";"Castelo do Piauí (PI)";"Total";"Total";"65,52"
"2202653";"Caxingó (PI)";"Total";"Total";"38,20"
"2202703";"Cocal (PI)";"Total";"Total";"31,87"
"2202711";"Cocal de Telha (PI)";"Total";"Total";"73,34"
"2202729";"Cocal dos Alves (PI)";"Total";"Total";"40,45"
"2202737";"Coivaras (PI)";"Total";"Total";"49,75"
"2202752";"Colônia do Gurguéia (PI)";"Total";"Total";"93,50"
"2202778";"Colônia do Piauí (PI)";"Total";"Total";"86,59"
"2202802";"Conceição do Canindé (PI)";"Total";"Total";"54,07"
"2202851";"Coronel José Dias (PI)";"Total";"Total";"32,93"
"2202901";"Corrente (PI)";"Total";"Total";"62,79"
"2203008";"Cristalândia do Piauí (PI)";"Total";"Total";"43,17"
"2203107";"Cristino Castro (PI)";"Total";"Total";"81,87"
"2203206";"Curimatá (PI)";"Total";"Total";"68,97"
"2203230";"Currais (PI)";"Total";"Total";"60,65"
"2203255";"Curralinhos (PI)";"Total";"Total";"82,85"
"2203271";"Curral Novo do Piauí (PI)";"Total";"Total";"37,55"
"2203305";"Demerval Lobão (PI)";"Total";"Total";"79,85"
"2203354";"Dirceu Arcoverde (PI)";"Total";"Total";"33,76"
"2203404";"Dom Expedito Lopes (PI)";"Total";"Total";"88,61"
"2203420";"Domingos Mourão (PI)";"Total";"Total";"51,41"
"2203453";"Dom Inocêncio (PI)";"Total";"Total";"12,48"
"2203503";"Elesbão Veloso (PI)";"Total";"Total";"75,44"
"2203602";"Eliseu Martins (PI)";"Total";"Total";"84,55"
"2203701";"Esperantina (PI)";"Total";"Total";"68,47"
"2203750";"Fartura do Piauí (PI)";"Total";"Total";"26,67"
"2203800";"Flores do Piauí (PI)";"Total";"Total";"69,92"
"2203859";"Floresta do Piauí (PI)";"Total";"Total";"66,58"
"2203909";"Floriano (PI)";"Total";"Total";"85,33"
"2204006";"Francinópolis (PI)";"Total";"Total";"86,29"
"2204105";"Francisco Ayres (PI)";"Total";"Total";"77,63"
"2204154";"Francisco Macedo (PI)";"Total";"Total";"39,44"
"2204204";"Francisco Santos (PI)";"Total";"Total";"50,02"
"2204303";"Fronteiras (PI)";"Total";"Total";"64,92"
"2204352";"Geminiano (PI)";"Total";"Total";"53,01"
"2204402";"Gilbués (PI)";"Total";"Total";"39,28"
"2204501";"Guadalupe (PI)";"Total";"Total";"89,46"
"2204550";"Guaribas (PI)";"Total";"Total";"54,57"
"2204600";"Hugo Napoleão (PI)";"Total";"Total";"80,82"
"2204659";"Ilha Grande (PI)";"Total";"Total";"83,41"
"2204709";"Inhuma (PI)";"Total";"Total";"78,35"
"2204808";"Ipiranga do Piauí (PI)";"Total";"Total";"82,96"
"2204907";"Isaías Coelho (PI)";"Total";"Total";"33,20"
"2205003";"Itainópolis (PI)";"Total";"Total";"51,67"
"2205102";"Itaueira (PI)";"Total";"Total";"58,91"
"2205151";"Jacobina do Piauí (PI)";"Total";"Total";"37,24"
"2205201";"Jaicós (PI)";"Total";"Total";"54,31"
"2205250";"Jardim do Mulato (PI)";"Total";"Total";"85,98"
"2205276";"Jatobá do Piauí (PI)";"Total";"Total";"50,73"
"2205300";"Jerumenha (PI)";"Total";"Total";"76,48"
"2205359";"João Costa (PI)";"Total";"Total";"24,66"
"2205409";"Joaquim Pires (PI)";"Total";"Total";"67,82"
"2205458";"Joca Marques (PI)";"Total";"Total";"52,53"
"2205508";"José de Freitas (PI)";"Total";"Total";"58,63"
"2205516";"Juazeiro do Piauí (PI)";"Total";"Total";"65,47"
"2205524";"Júlio Borges (PI)";"Total";"Total";"37,09"
"2205532";"Jurema (PI)";"Total";"Total";"55,40"
"2205540";"Lagoinha do Piauí (PI)";"Total";"Total";"97,55"
"2205557";"Lagoa Alegre (PI)";"Total";"Total";"38,87"
"2205565";"Lagoa do Barro do Piauí (PI)";"Total";"Total";"23,47"
"2205573";"Lagoa de São Francisco (PI)";"Total";"Total";"40,16"
"2205581";"Lagoa do Piauí (PI)";"Total";"Total";"46,23"
"2205599";"Lagoa do Sítio (PI)";"Total";"Total";"77,82"
"2205607";"Landri Sales (PI)";"Total";"Total";"85,08"
"2205706";"Luís Correia (PI)";"Total";"Total";"38,64"
"2205805";"Luzilândia (PI)";"Total";"Total";"63,59"
"2205854";"Madeiro (PI)";"Total";"Total";"71,92"
"2205904";"Manoel Emídio (PI)";"Total";"Total";"76,67"
"2205953";"Marcolândia (PI)";"Total";"Total";"0,18"
"2206001";"Marcos Parente (PI)";"Total";"Total";"88,16"
"2206050";"Massapê do Piauí (PI)";"Total";"Total";"4,28"
"2206100";"Matias Olímpio (PI)";"Total";"Total";"61,38"
"2206209";"Miguel Alves (PI)";"Total";"Total";"36,62"
"2206308";"Miguel Leão (PI)";"Total";"Total";"68,09"
"2206357";"Milton Brandão (PI)";"Total";"Total";"56,13"
"2206407";"Monsenhor Gil (PI)";"Total";"Total";"80,48"
"2206506";"Monsenhor Hipólito (PI)";"Total";"Total";"58,50"
"2206605";"Monte Alegre do Piauí (PI)";"Total";"Total";"65,83"
"2206654";"Morro Cabeça no Tempo (PI)";"Total";"Total";"45,52"
"2206670";"Morro do Chapéu do Piauí (PI)";"Total";"Total";"69,73"
"2206696";"Murici dos Portelas (PI)";"Total";"Total";"36,17"
"2206704";"Nazaré do Piauí (PI)";"Total";"Total";"55,00"
"2206720";"Nazária (PI)";"Total";"Total";"56,93"
"2206753";"Nossa Senhora de Nazaré (PI)";"Total";"Total";"42,97"
