"Tabela 3218 - Domicílios particulares permanentes, por forma de abastecimento de água, segundo a existência de banheiro ou sanitário e esgotamento sanitário, o destino do lixo e a existência de energia elétrica"
"Variável - Domicílios particulares permanentes - percentual do total geral"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Ano x Forma de abastecimento de água x Existência de banheiro ou sanitário e esgotamento sanitário"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"2010"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Total"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Tinham banheiro - de uso exclusivo do domicílio - rede geral de esgoto ou pluvial ou fossa séptica"
"3526902";"Limeira (SP)";"Total";"Total";"96,92"
"3527009";"Lindóia (SP)";"Total";"Total";"84,39"
"3527108";"Lins (SP)";"Total";"Total";"98,17"
"3527207";"Lorena (SP)";"Total";"Total";"97,08"
"3527256";"Lourdes (SP)";"Total";"Total";"81,49"
"3527306";"Louveira (SP)";"Total";"Total";"94,55"
"3527405";"Lucélia (SP)";"Total";"Total";"95,01"
"3527504";"Lucianópolis (SP)";"Total";"Total";"83,66"
"3527603";"Luís Antônio (SP)";"Total";"Total";"98,04"
"3527702";"Luiziânia (SP)";"Total";"Total";"92,37"
"3527801";"Lupércio (SP)";"Total";"Total";"96,91"
"3527900";"Lutécia (SP)";"Total";"Total";"85,54"
"3528007";"Macatuba (SP)";"Total";"Total";"96,88"
"3528106";"Macaubal (SP)";"Total";"Total";"91,18"
"3528205";"Macedônia (SP)";"Total";"Total";"74,82"
"3528304";"Magda (SP)";"Total";"Total";"85,86"
"3528403";"Mairinque (SP)";"Total";"Total";"81,22"
"3528502";"Mairiporã (SP)";"Total";"Total";"68,25"
"3528601";"Manduri (SP)";"Total";"Total";"93,16"
"3528700";"Marabá Paulista (SP)";"Total";"Total";"57,03"
"3528809";"Maracaí (SP)";"Total";"Total";"85,67"
"3528858";"Marapoama (SP)";"Total";"Total";"85,60"
"3528908";"Mariápolis (SP)";"Total";"Total";"79,49"
"3529005";"Marília (SP)";"Total";"Total";"96,72"
"3529104";"Marinópolis (SP)";"Total";"Total";"85,65"
"3529203";"Martinópolis (SP)";"Total";"Total";"89,66"
"3529302";"Matão (SP)";"Total";"Total";"98,45"
"3529401";"Mauá (SP)";"Total";"Total";"91,04"
"3529500";"Mendonça (SP)";"Total";"Total";"83,47"
"3529609";"Meridiano (SP)";"Total";"Total";"86,61"
"3529658";"Mesópolis (SP)";"Total";"Total";"80,40"
"3529708";"Miguelópolis (SP)";"Total";"Total";"93,86"
"3529807";"Mineiros do Tietê (SP)";"Total";"Total";"95,75"
"3529906";"Miracatu (SP)";"Total";"Total";"59,95"
"3530003";"Mira Estrela (SP)";"Total";"Total";"79,32"
"3530102";"Mirandópolis (SP)";"Total";"Total";"85,64"
"3530201";"Mirante do Paranapanema (SP)";"Total";"Total";"46,10"
"3530300";"Mirassol (SP)";"Total";"Total";"97,68"
"3530409";"Mirassolândia (SP)";"Total";"Total";"99,65"
"3530508";"Mococa (SP)";"Total";"Total";"93,21"
"3530607";"Mogi das Cruzes (SP)";"Total";"Total";"86,60"
"3530706";"Mogi Guaçu (SP)";"Total";"Total";"96,04"
"3530805";"Mogi Mirim (SP)";"Total";"Total";"95,15"
"3530904";"Mombuca (SP)";"Total";"Total";"82,15"
"3531001";"Monções (SP)";"Total";"Total";"84,09"
"3531100";"Mongaguá (SP)";"Total";"Total";"86,46"
"3531209";"Monte Alegre do Sul (SP)";"Total";"Total";"62,29"
"3531308";"Monte Alto (SP)";"Total";"Total";"95,36"
"3531407";"Monte Aprazível (SP)";"Total";"Total";"88,88"
"3531506";"Monte Azul Paulista (SP)";"Total";"Total";"92,01"
"3531605";"Monte Castelo (SP)";"Total";"Total";"79,65"
"3531704";"Monteiro Lobato (SP)";"Total";"Total";"49,74"
"3531803";"Monte Mor (SP)";"Total";"Total";"68,36"
"3531902";"Morro Agudo (SP)";"Total";"Total";"95,16"
"3532009";"Morungaba (SP)";"Total";"Total";"88,95"
"3532058";"Motuca (SP)";"Total";"Total";"68,53"
"3532108";"Murutinga do Sul (SP)";"Total";"Total";"74,84"
"3532157";"Nantes (SP)";"Total";"Total";"94,32"
"3532207";"Narandiba (SP)";"Total";"Total";"70,13"
"3532306";"Natividade da Serra (SP)";"Total";"Total";"68,44"
"3532405";"Nazaré Paulista (SP)";"Total";"Total";"62,85"
"3532504";"Neves Paulista (SP)";"Total";"Total";"90,44"
"3532603";"Nhandeara (SP)";"Total";"Total";"85,83"
"3532702";"Nipoã (SP)";"Total";"Total";"90,92"
"3532801";"Nova Aliança (SP)";"Total";"Total";"91,48"
"3532827";"Nova Campina (SP)";"Total";"Total";"54,22"
"3532843";"Nova Canaã Paulista (SP)";"Total";"Total";"42,68"
"3532868";"Nova Castilho (SP)";"Total";"Total";"70,00"
"3532900";"Nova Europa (SP)";"Total";"Total";"95,67"
"3533007";"Nova Granada (SP)";"Total";"Total";"92,15"
"3533106";"Nova Guataporanga (SP)";"Total";"Total";"86,32"
"3533205";"Nova Independência (SP)";"Total";"Total";"76,83"
"3533254";"Novais (SP)";"Total";"Total";"94,52"
"3533304";"Nova Luzitânia (SP)";"Total";"Total";"89,25"
"3533403";"Nova Odessa (SP)";"Total";"Total";"96,21"
"3533502";"Novo Horizonte (SP)";"Total";"Total";"94,50"
"3533601";"Nuporanga (SP)";"Total";"Total";"94,19"
"3533700";"Ocauçu (SP)";"Total";"Total";"88,87"
"3533809";"Óleo (SP)";"Total";"Total";"64,76"
"3533908";"Olímpia (SP)";"Total";"Total";"96,71"
"3534005";"Onda Verde (SP)";"Total";"Total";"83,28"
"3534104";"Oriente (SP)";"Total";"Total";"94,40"
"3534203";"Orindiúva (SP)";"Total";"Total";"92,10"
"3534302";"Orlândia (SP)";"Total";"Total";"98,28"
"3534401";"Osasco (SP)";"Total";"Total";"88,96"
"3534500";"Oscar Bressane (SP)";"Total";"Total";"84,29"
"3534609";"Osvaldo Cruz (SP)";"Total";"Total";"95,25"
"3534708";"Ourinhos (SP)";"Total";"Total";"96,67"
"3534757";"Ouroeste (SP)";"Total";"Total";"88,71"
"3534807";"Ouro Verde (SP)";"Total";"Total";"65,49"
"3534906";"Pacaembu (SP)";"Total";"Total";"83,13"
"3535002";"Palestina (SP)";"Total";"Total";"73,29"
"3535101";"Palmares Paulista (SP)";"Total";"Total";"96,41"
"3535200";"Palmeira d'Oeste (SP)";"Total";"Total";"78,01"
"3535309";"Palmital (SP)";"Total";"Total";"92,60"
"3535408";"Panorama (SP)";"Total";"Total";"91,94"
"3535507";"Paraguaçu Paulista (SP)";"Total";"Total";"93,19"
"3535606";"Paraibuna (SP)";"Total";"Total";"64,09"
"3535705";"Paraíso (SP)";"Total";"Total";"86,47"
"3535804";"Paranapanema (SP)";"Total";"Total";"80,72"
"3535903";"Paranapuã (SP)";"Total";"Total";"88,35"
"3536000";"Parapuã (SP)";"Total";"Total";"94,11"
"3536109";"Pardinho (SP)";"Total";"Total";"84,48"
"3536208";"Pariquera-Açu (SP)";"Total";"Total";"74,60"
"3536257";"Parisi (SP)";"Total";"Total";"81,01"
"3536307";"Patrocínio Paulista (SP)";"Total";"Total";"87,80"
"3536406";"Paulicéia (SP)";"Total";"Total";"44,96"
"3536505";"Paulínia (SP)";"Total";"Total";"93,83"
"3536570";"Paulistânia (SP)";"Total";"Total";"63,08"
"3536604";"Paulo de Faria (SP)";"Total";"Total";"90,44"
"3536703";"Pederneiras (SP)";"Total";"Total";"92,88"
"3536802";"Pedra Bela (SP)";"Total";"Total";"45,71"
"3536901";"Pedranópolis (SP)";"Total";"Total";"62,85"
"3537008";"Pedregulho (SP)";"Total";"Total";"82,15"
"3537107";"Pedreira (SP)";"Total";"Total";"97,52"
"3537156";"Pedrinhas Paulista (SP)";"Total";"Total";"83,35"
"3537206";"Pedro de Toledo (SP)";"Total";"Total";"81,26"
"3537305";"Penápolis (SP)";"Total";"Total";"96,82"
"3537404";"Pereira Barreto (SP)";"Total";"Total";"94,42"
"3537503";"Pereiras (SP)";"Total";"Total";"76,57"
"3537602";"Peruíbe (SP)";"Total";"Total";"81,81"
"3537701";"Piacatu (SP)";"Total";"Total";"91,66"
"3537800";"Piedade (SP)";"Total";"Total";"46,06"
"3537909";"Pilar do Sul (SP)";"Total";"Total";"81,60"
"3538006";"Pindamonhangaba (SP)";"Total";"Total";"95,71"
"3538105";"Pindorama (SP)";"Total";"Total";"93,74"
"3538204";"Pinhalzinho (SP)";"Total";"Total";"67,10"
"3538303";"Piquerobi (SP)";"Total";"Total";"67,80"
"3538501";"Piquete (SP)";"Total";"Total";"76,76"
"3538600";"Piracaia (SP)";"Total";"Total";"78,15"
"3538709";"Piracicaba (SP)";"Total";"Total";"97,73"
"3538808";"Piraju (SP)";"Total";"Total";"90,29"
"3538907";"Pirajuí (SP)";"Total";"Total";"90,86"
"3539004";"Pirangi (SP)";"Total";"Total";"97,45"
"3539103";"Pirapora do Bom Jesus (SP)";"Total";"Total";"73,11"
"3539202";"Pirapozinho (SP)";"Total";"Total";"93,48"
"3539301";"Pirassununga (SP)";"Total";"Total";"94,85"
"3539400";"Piratininga (SP)";"Total";"Total";"85,22"
"3539509";"Pitangueiras (SP)";"Total";"Total";"96,74"
"3539608";"Planalto (SP)";"Total";"Total";"98,09"
"3539707";"Platina (SP)";"Total";"Total";"79,87"
"3539806";"Poá (SP)";"Total";"Total";"95,64"
"3539905";"Poloni (SP)";"Total";"Total";"89,42"
"3540002";"Pompéia (SP)";"Total";"Total";"95,02"
"3540101";"Pongaí (SP)";"Total";"Total";"95,13"
"3540200";"Pontal (SP)";"Total";"Total";"96,68"
"3540259";"Pontalinda (SP)";"Total";"Total";"83,26"
"3540309";"Pontes Gestal (SP)";"Total";"Total";"99,88"
"3540408";"Populina (SP)";"Total";"Total";"88,94"
"3540507";"Porangaba (SP)";"Total";"Total";"64,13"
"3540606";"Porto Feliz (SP)";"Total";"Total";"92,16"
"3540705";"Porto Ferreira (SP)";"Total";"Total";"98,83"
"3540754";"Potim (SP)";"Total";"Total";"97,20"
"3540804";"Potirendaba (SP)";"Total";"Total";"89,54"
"3540853";"Pracinha (SP)";"Total";"Total";"86,86"
"3540903";"Pradópolis (SP)";"Total";"Total";"94,55"
"3541000";"Praia Grande (SP)";"Total";"Total";"93,25"
"3541059";"Pratânia (SP)";"Total";"Total";"82,46"
"3541109";"Presidente Alves (SP)";"Total";"Total";"89,46"
"3541208";"Presidente Bernardes (SP)";"Total";"Total";"75,69"
"3541307";"Presidente Epitácio (SP)";"Total";"Total";"84,24"
"3541406";"Presidente Prudente (SP)";"Total";"Total";"97,89"
"3541505";"Presidente Venceslau (SP)";"Total";"Total";"95,56"
"3541604";"Promissão (SP)";"Total";"Total";"88,80"
"3541653";"Quadra (SP)";"Total";"Total";"29,37"
"3541703";"Quatá (SP)";"Total";"Total";"94,10"
"3541802";"Queiroz (SP)";"Total";"Total";"87,49"
"3541901";"Queluz (SP)";"Total";"Total";"72,62"
"3542008";"Quintana (SP)";"Total";"Total";"91,68"
"3542107";"Rafard (SP)";"Total";"Total";"90,90"
"3542206";"Rancharia (SP)";"Total";"Total";"91,46"
"3542305";"Redenção da Serra (SP)";"Total";"Total";"44,05"
"3542404";"Regente Feijó (SP)";"Total";"Total";"91,63"
"3542503";"Reginópolis (SP)";"Total";"Total";"81,62"
"3542602";"Registro (SP)";"Total";"Total";"87,28"
"3542701";"Restinga (SP)";"Total";"Total";"86,75"
"3542800";"Ribeira (SP)";"Total";"Total";"34,66"
"3542909";"Ribeirão Bonito (SP)";"Total";"Total";"91,56"
"3543006";"Ribeirão Branco (SP)";"Total";"Total";"51,36"
"3543105";"Ribeirão Corrente (SP)";"Total";"Total";"77,23"
"3543204";"Ribeirão do Sul (SP)";"Total";"Total";"67,99"
"3543238";"Ribeirão dos Índios (SP)";"Total";"Total";"84,45"
"3543253";"Ribeirão Grande (SP)";"Total";"Total";"45,80"
"3543303";"Ribeirão Pires (SP)";"Total";"Total";"85,74"
"3543402";"Ribeirão Preto (SP)";"Total";"Total";"98,26"
"3543501";"Riversul (SP)";"Total";"Total";"71,25"
"3543600";"Rifaina (SP)";"Total";"Total";"98,09"
"3543709";"Rincão (SP)";"Total";"Total";"98,49"
"3543808";"Rinópolis (SP)";"Total";"Total";"88,65"
"3543907";"Rio Claro (SP)";"Total";"Total";"98,49"
"3544004";"Rio das Pedras (SP)";"Total";"Total";"97,69"
"3544103";"Rio Grande da Serra (SP)";"Total";"Total";"77,68"
"3544202";"Riolândia (SP)";"Total";"Total";"89,85"
"3544251";"Rosana (SP)";"Total";"Total";"82,42"
"3544301";"Roseira (SP)";"Total";"Total";"91,51"
"3544400";"Rubiácea (SP)";"Total";"Total";"77,48"
"3544509";"Rubinéia (SP)";"Total";"Total";"71,99"
"3544608";"Sabino (SP)";"Total";"Total";"86,77"
"3544707";"Sagres (SP)";"Total";"Total";"98,06"
"3544806";"Sales (SP)";"Total";"Total";"93,73"
"3544905";"Sales Oliveira (SP)";"Total";"Total";"94,00"
"3545001";"Salesópolis (SP)";"Total";"Total";"82,71"
"3545100";"Salmourão (SP)";"Total";"Total";"88,46"
"3545159";"Saltinho (SP)";"Total";"Total";"89,52"
"3545209";"Salto (SP)";"Total";"Total";"97,37"
"3545308";"Salto de Pirapora (SP)";"Total";"Total";"80,57"
"3545407";"Salto Grande (SP)";"Total";"Total";"36,70"
"3545506";"Sandovalina (SP)";"Total";"Total";"66,82"
"3545605";"Santa Adélia (SP)";"Total";"Total";"94,40"
"3545704";"Santa Albertina (SP)";"Total";"Total";"84,39"
"3545803";"Santa Bárbara d'Oeste (SP)";"Total";"Total";"98,55"
"3546009";"Santa Branca (SP)";"Total";"Total";"75,18"
"3546108";"Santa Clara d'Oeste (SP)";"Total";"Total";"75,58"
"3546207";"Santa Cruz da Conceição (SP)";"Total";"Total";"94,78"
"3546256";"Santa Cruz da Esperança (SP)";"Total";"Total";"69,51"
"3546306";"Santa Cruz das Palmeiras (SP)";"Total";"Total";"97,78"
"3546405";"Santa Cruz do Rio Pardo (SP)";"Total";"Total";"89,40"
"3546504";"Santa Ernestina (SP)";"Total";"Total";"92,99"
"3546603";"Santa Fé do Sul (SP)";"Total";"Total";"96,69"
"3546702";"Santa Gertrudes (SP)";"Total";"Total";"98,94"
"3546801";"Santa Isabel (SP)";"Total";"Total";"77,63"
"3546900";"Santa Lúcia (SP)";"Total";"Total";"95,35"
"3547007";"Santa Maria da Serra (SP)";"Total";"Total";"99,05"
"3547106";"Santa Mercedes (SP)";"Total";"Total";"71,26"
"3547205";"Santana da Ponte Pensa (SP)";"Total";"Total";"73,40"
"3547304";"Santana de Parnaíba (SP)";"Total";"Total";"72,11"
"3547403";"Santa Rita d'Oeste (SP)";"Total";"Total";"66,92"
"3547502";"Santa Rita do Passa Quatro (SP)";"Total";"Total";"93,77"
"3547601";"Santa Rosa de Viterbo (SP)";"Total";"Total";"99,15"
"3547650";"Santa Salete (SP)";"Total";"Total";"59,21"
"3547700";"Santo Anastácio (SP)";"Total";"Total";"93,24"
"3547809";"Santo André (SP)";"Total";"Total";"95,53"
"3547908";"Santo Antônio da Alegria (SP)";"Total";"Total";"83,33"
"3548005";"Santo Antônio de Posse (SP)";"Total";"Total";"83,63"
"3548054";"Santo Antônio do Aracanguá (SP)";"Total";"Total";"87,84"
"3548104";"Santo Antônio do Jardim (SP)";"Total";"Total";"64,45"
"3548203";"Santo Antônio do Pinhal (SP)";"Total";"Total";"66,52"
"3548302";"Santo Expedito (SP)";"Total";"Total";"77,54"
"3548401";"Santópolis do Aguapeí (SP)";"Total";"Total";"97,55"
"3548500";"Santos (SP)";"Total";"Total";"94,74"
"3548609";"São Bento do Sapucaí (SP)";"Total";"Total";"65,13"
"3548708";"São Bernardo do Campo (SP)";"Total";"Total";"91,77"
"3548807";"São Caetano do Sul (SP)";"Total";"Total";"98,23"
"3548906";"São Carlos (SP)";"Total";"Total";"98,31"
"3549003";"São Francisco (SP)";"Total";"Total";"90,46"
"3549102";"São João da Boa Vista (SP)";"Total";"Total";"96,62"
"3549201";"São João das Duas Pontes (SP)";"Total";"Total";"84,74"
"3549250";"São João de Iracema (SP)";"Total";"Total";"80,37"
"3549300";"São João do Pau d'Alho (SP)";"Total";"Total";"82,58"
"3549409";"São Joaquim da Barra (SP)";"Total";"Total";"98,45"
"3549508";"São José da Bela Vista (SP)";"Total";"Total";"90,71"
"3549607";"São José do Barreiro (SP)";"Total";"Total";"75,38"
"3549706";"São José do Rio Pardo (SP)";"Total";"Total";"91,10"
"3549805";"São José do Rio Preto (SP)";"Total";"Total";"96,03"
"3549904";"São José dos Campos (SP)";"Total";"Total";"94,23"
"3549953";"São Lourenço da Serra (SP)";"Total";"Total";"74,67"
"3550001";"São Luiz do Paraitinga (SP)";"Total";"Total";"65,68"
"3550100";"São Manuel (SP)";"Total";"Total";"97,83"
"3550209";"São Miguel Arcanjo (SP)";"Total";"Total";"62,42"
"3550308";"São Paulo (SP)";"Total";"Total";"92,58"
"3550407";"São Pedro (SP)";"Total";"Total";"86,30"
"3550506";"São Pedro do Turvo (SP)";"Total";"Total";"72,81"
"3550605";"São Roque (SP)";"Total";"Total";"80,74"
"3550704";"São Sebastião (SP)";"Total";"Total";"82,24"
"3550803";"São Sebastião da Grama (SP)";"Total";"Total";"75,23"
"3550902";"São Simão (SP)";"Total";"Total";"94,44"
"3551009";"São Vicente (SP)";"Total";"Total";"91,39"
"3551108";"Sarapuí (SP)";"Total";"Total";"63,96"
"3551207";"Sarutaiá (SP)";"Total";"Total";"92,49"
"3551306";"Sebastianópolis do Sul (SP)";"Total";"Total";"90,32"
"3551405";"Serra Azul (SP)";"Total";"Total";"89,51"
"3551504";"Serrana (SP)";"Total";"Total";"97,83"
"3551603";"Serra Negra (SP)";"Total";"Total";"74,26"
"3551702";"Sertãozinho (SP)";"Total";"Total";"99,11"
"3551801";"Sete Barras (SP)";"Total";"Total";"75,24"
"3551900";"Severínia (SP)";"Total";"Total";"96,22"
"3552007";"Silveiras (SP)";"Total";"Total";"70,36"
"3552106";"Socorro (SP)";"Total";"Total";"65,06"
"3552205";"Sorocaba (SP)";"Total";"Total";"97,74"
"3552304";"Sud Mennucci (SP)";"Total";"Total";"95,12"
"3552403";"Sumaré (SP)";"Total";"Total";"95,28"
"3552502";"Suzano (SP)";"Total";"Total";"89,75"
"3552551";"Suzanápolis (SP)";"Total";"Total";"69,91"
"3552601";"Tabapuã (SP)";"Total";"Total";"98,67"
"3552700";"Tabatinga (SP)";"Total";"Total";"88,93"
"3552809";"Taboão da Serra (SP)";"Total";"Total";"93,27"
"3552908";"Taciba (SP)";"Total";"Total";"86,89"
"3553005";"Taguaí (SP)";"Total";"Total";"88,54"
"3553104";"Taiaçu (SP)";"Total";"Total";"90,58"
"3553203";"Taiúva (SP)";"Total";"Total";"96,84"
"3553302";"Tambaú (SP)";"Total";"Total";"92,98"
"3553401";"Tanabi (SP)";"Total";"Total";"82,74"
"3553500";"Tapiraí (SP)";"Total";"Total";"74,28"
"3553609";"Tapiratiba (SP)";"Total";"Total";"87,73"
"3553658";"Taquaral (SP)";"Total";"Total";"94,93"
"3553708";"Taquaritinga (SP)";"Total";"Total";"94,41"
"3553807";"Taquarituba (SP)";"Total";"Total";"89,58"
"3553856";"Taquarivaí (SP)";"Total";"Total";"61,89"
"3553906";"Tarabai (SP)";"Total";"Total";"94,86"
"3553955";"Tarumã (SP)";"Total";"Total";"93,91"
"3554003";"Tatuí (SP)";"Total";"Total";"94,39"
"3554102";"Taubaté (SP)";"Total";"Total";"96,31"
"3554201";"Tejupá (SP)";"Total";"Total";"62,55"
"3554300";"Teodoro Sampaio (SP)";"Total";"Total";"79,58"
"3554409";"Terra Roxa (SP)";"Total";"Total";"94,89"
"3554508";"Tietê (SP)";"Total";"Total";"91,03"
"3554607";"Timburi (SP)";"Total";"Total";"78,68"
"3554656";"Torre de Pedra (SP)";"Total";"Total";"66,50"
"3554706";"Torrinha (SP)";"Total";"Total";"91,41"
"3554755";"Trabiju (SP)";"Total";"Total";"91,81"
"3554805";"Tremembé (SP)";"Total";"Total";"87,42"
"3554904";"Três Fronteiras (SP)";"Total";"Total";"83,77"
"3554953";"Tuiuti (SP)";"Total";"Total";"38,91"
"3555000";"Tupã (SP)";"Total";"Total";"97,14"
"3555109";"Tupi Paulista (SP)";"Total";"Total";"86,90"
"3555208";"Turiúba (SP)";"Total";"Total";"83,36"
"3555307";"Turmalina (SP)";"Total";"Total";"75,07"
"3555356";"Ubarana (SP)";"Total";"Total";"89,08"
"3555406";"Ubatuba (SP)";"Total";"Total";"62,59"
"3555505";"Ubirajara (SP)";"Total";"Total";"70,63"
"3555604";"Uchoa (SP)";"Total";"Total";"98,55"
"3555703";"União Paulista (SP)";"Total";"Total";"79,57"
"3555802";"Urânia (SP)";"Total";"Total";"89,88"
"3555901";"Uru (SP)";"Total";"Total";"91,32"
"3556008";"Urupês (SP)";"Total";"Total";"91,23"
"3556107";"Valentim Gentil (SP)";"Total";"Total";"92,40"
"3556206";"Valinhos (SP)";"Total";"Total";"94,44"
"3556305";"Valparaíso (SP)";"Total";"Total";"93,37"
"3556354";"Vargem (SP)";"Total";"Total";"42,47"
"3556404";"Vargem Grande do Sul (SP)";"Total";"Total";"94,99"
"3556453";"Vargem Grande Paulista (SP)";"Total";"Total";"84,22"
"3556503";"Várzea Paulista (SP)";"Total";"Total";"92,96"
"3556602";"Vera Cruz (SP)";"Total";"Total";"87,55"
"3556701";"Vinhedo (SP)";"Total";"Total";"95,12"
"3556800";"Viradouro (SP)";"Total";"Total";"97,70"
"3556909";"Vista Alegre do Alto (SP)";"Total";"Total";"93,10"
"3556958";"Vitória Brasil (SP)";"Total";"Total";"80,82"
"3557006";"Votorantim (SP)";"Total";"Total";"95,80"
"3557105";"Votuporanga (SP)";"Total";"Total";"96,85"
"3557154";"Zacarias (SP)";"Total";"Total";"83,10"
"3557204";"Chavantes (SP)";"Total";"Total";"91,99"
"3557303";"Estiva Gerbi (SP)";"Total";"Total";"88,66"
"4100103";"Abatiá (PR)";"Total";"Total";"31,12"
"4100202";"Adrianópolis (PR)";"Total";"Total";"37,28"
"4100301";"Agudos do Sul (PR)";"Total";"Total";"15,01"
"4100400";"Almirante Tamandaré (PR)";"Total";"Total";"65,55"
"4100459";"Altamira do Paraná (PR)";"Total";"Total";"2,10"
"4100509";"Altônia (PR)";"Total";"Total";"18,36"
"4100608";"Alto Paraná (PR)";"Total";"Total";"59,88"
"4100707";"Alto Piquiri (PR)";"Total";"Total";"29,32"
"4100806";"Alvorada do Sul (PR)";"Total";"Total";"4,95"
"4100905";"Amaporã (PR)";"Total";"Total";"20,15"
"4101002";"Ampére (PR)";"Total";"Total";"58,57"
"4101051";"Anahy (PR)";"Total";"Total";"28,46"
"4101101";"Andirá (PR)";"Total";"Total";"58,06"
"4101150";"Ângulo (PR)";"Total";"Total";"1,84"
"4101200";"Antonina (PR)";"Total";"Total";"74,01"
"4101309";"Antônio Olinto (PR)";"Total";"Total";"15,93"
"4101408";"Apucarana (PR)";"Total";"Total";"42,75"
"4101507";"Arapongas (PR)";"Total";"Total";"58,68"
"4101606";"Arapoti (PR)";"Total";"Total";"38,91"
"4101655";"Arapuã (PR)";"Total";"Total";"8,48"
"4101705";"Araruna (PR)";"Total";"Total";"18,84"
"4101804";"Araucária (PR)";"Total";"Total";"83,33"
"4101853";"Ariranha do Ivaí (PR)";"Total";"Total";"3,49"
"4101903";"Assaí (PR)";"Total";"Total";"52,91"
"4102000";"Assis Chateaubriand (PR)";"Total";"Total";"45,89"
"4102109";"Astorga (PR)";"Total";"Total";"61,17"
"4102208";"Atalaia (PR)";"Total";"Total";"1,08"
"4102307";"Balsa Nova (PR)";"Total";"Total";"78,94"
"4102406";"Bandeirantes (PR)";"Total";"Total";"87,05"
"4102505";"Barbosa Ferraz (PR)";"Total";"Total";"36,96"
"4102604";"Barracão (PR)";"Total";"Total";"53,42"
"4102703";"Barra do Jacaré (PR)";"Total";"Total";"24,65"
"4102752";"Bela Vista da Caroba (PR)";"Total";"Total";"2,17"
"4102802";"Bela Vista do Paraíso (PR)";"Total";"Total";"43,16"
"4102901";"Bituruna (PR)";"Total";"Total";"62,46"
"4103008";"Boa Esperança (PR)";"Total";"Total";"0,66"
"4103024";"Boa Esperança do Iguaçu (PR)";"Total";"Total";"1,08"
"4103040";"Boa Ventura de São Roque (PR)";"Total";"Total";"1,30"
"4103057";"Boa Vista da Aparecida (PR)";"Total";"Total";"13,58"
"4103107";"Bocaiúva do Sul (PR)";"Total";"Total";"60,05"
"4103156";"Bom Jesus do Sul (PR)";"Total";"Total";"6,80"
"4103206";"Bom Sucesso (PR)";"Total";"Total";"22,03"
"4103222";"Bom Sucesso do Sul (PR)";"Total";"Total";"58,48"
"4103305";"Borrazópolis (PR)";"Total";"Total";"13,11"
"4103354";"Braganey (PR)";"Total";"Total";"4,61"
"4103370";"Brasilândia do Sul (PR)";"Total";"Total";"1,12"
"4103404";"Cafeara (PR)";"Total";"Total";"2,34"
"4103453";"Cafelândia (PR)";"Total";"Total";"64,71"
"4103479";"Cafezal do Sul (PR)";"Total";"Total";"1,44"
"4103503";"Califórnia (PR)";"Total";"Total";"1,56"
"4103602";"Cambará (PR)";"Total";"Total";"94,94"
"4103701";"Cambé (PR)";"Total";"Total";"78,29"
"4103800";"Cambira (PR)";"Total";"Total";"12,68"
"4103909";"Campina da Lagoa (PR)";"Total";"Total";"3,01"
"4103958";"Campina do Simão (PR)";"Total";"Total";"1,97"
"4104006";"Campina Grande do Sul (PR)";"Total";"Total";"85,64"
"4104055";"Campo Bonito (PR)";"Total";"Total";"29,95"
"4104105";"Campo do Tenente (PR)";"Total";"Total";"58,36"
"4104204";"Campo Largo (PR)";"Total";"Total";"64,49"
"4104253";"Campo Magro (PR)";"Total";"Total";"60,06"
"4104303";"Campo Mourão (PR)";"Total";"Total";"75,81"
"4104402";"Cândido de Abreu (PR)";"Total";"Total";"19,90"
"4104428";"Candói (PR)";"Total";"Total";"21,85"
"4104451";"Cantagalo (PR)";"Total";"Total";"31,82"
"4104501";"Capanema (PR)";"Total";"Total";"30,43"
"4104600";"Capitão Leônidas Marques (PR)";"Total";"Total";"5,34"
"4104659";"Carambeí (PR)";"Total";"Total";"66,36"
