"Tabela 3218 - Domicílios particulares permanentes, por forma de abastecimento de água, segundo a existência de banheiro ou sanitário e esgotamento sanitário, o destino do lixo e a existência de energia elétrica"
"Variável - Domicílios particulares permanentes - percentual do total geral"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Ano x Forma de abastecimento de água x Existência de banheiro ou sanitário e esgotamento sanitário"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"2010"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Total"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Total"
"2506509";"Gurjão (PB)";"Coletado";"Total";"69,11"
"2506608";"Ibiara (PB)";"Coletado";"Total";"61,12"
"2506707";"Imaculada (PB)";"Coletado";"Total";"46,52"
"2506806";"Ingá (PB)";"Coletado";"Total";"68,62"
"2506905";"Itabaiana (PB)";"Coletado";"Total";"78,96"
"2507002";"Itaporanga (PB)";"Coletado";"Total";"75,56"
"2507101";"Itapororoca (PB)";"Coletado";"Total";"65,31"
"2507200";"Itatuba (PB)";"Coletado";"Total";"55,84"
"2507309";"Jacaraú (PB)";"Coletado";"Total";"58,50"
"2507408";"Jericó (PB)";"Coletado";"Total";"61,46"
"2507507";"João Pessoa (PB)";"Coletado";"Total";"99,20"
"2507606";"Juarez Távora (PB)";"Coletado";"Total";"78,69"
"2507705";"Juazeirinho (PB)";"Coletado";"Total";"54,65"
"2507804";"Junco do Seridó (PB)";"Coletado";"Total";"73,19"
"2507903";"Juripiranga (PB)";"Coletado";"Total";"92,01"
"2508000";"Juru (PB)";"Coletado";"Total";"53,19"
"2508109";"Lagoa (PB)";"Coletado";"Total";"48,14"
"2508208";"Lagoa de Dentro (PB)";"Coletado";"Total";"58,78"
"2508307";"Lagoa Seca (PB)";"Coletado";"Total";"64,85"
"2508406";"Lastro (PB)";"Coletado";"Total";"42,62"
"2508505";"Livramento (PB)";"Coletado";"Total";"55,56"
"2508554";"Logradouro (PB)";"Coletado";"Total";"74,46"
"2508604";"Lucena (PB)";"Coletado";"Total";"84,40"
"2508703";"Mãe d'Água (PB)";"Coletado";"Total";"59,56"
"2508802";"Malta (PB)";"Coletado";"Total";"85,49"
"2508901";"Mamanguape (PB)";"Coletado";"Total";"80,21"
"2509008";"Manaíra (PB)";"Coletado";"Total";"52,34"
"2509057";"Marcação (PB)";"Coletado";"Total";"34,31"
"2509107";"Mari (PB)";"Coletado";"Total";"85,27"
"2509156";"Marizópolis (PB)";"Coletado";"Total";"75,94"
"2509206";"Massaranduba (PB)";"Coletado";"Total";"51,22"
"2509305";"Mataraca (PB)";"Coletado";"Total";"86,25"
"2509339";"Matinhas (PB)";"Coletado";"Total";"16,37"
"2509370";"Mato Grosso (PB)";"Coletado";"Total";"45,06"
"2509396";"Maturéia (PB)";"Coletado";"Total";"67,68"
"2509404";"Mogeiro (PB)";"Coletado";"Total";"61,99"
"2509503";"Montadas (PB)";"Coletado";"Total";"64,50"
"2509602";"Monte Horebe (PB)";"Coletado";"Total";"59,53"
"2509701";"Monteiro (PB)";"Coletado";"Total";"66,78"
"2509800";"Mulungu (PB)";"Coletado";"Total";"57,43"
"2509909";"Natuba (PB)";"Coletado";"Total";"33,10"
"2510006";"Nazarezinho (PB)";"Coletado";"Total";"43,65"
"2510105";"Nova Floresta (PB)";"Coletado";"Total";"90,33"
"2510204";"Nova Olinda (PB)";"Coletado";"Total";"58,59"
"2510303";"Nova Palmeira (PB)";"Coletado";"Total";"60,53"
"2510402";"Olho d'Água (PB)";"Coletado";"Total";"52,42"
"2510501";"Olivedos (PB)";"Coletado";"Total";"52,97"
"2510600";"Ouro Velho (PB)";"Coletado";"Total";"67,91"
"2510659";"Parari (PB)";"Coletado";"Total";"54,48"
"2510709";"Passagem (PB)";"Coletado";"Total";"68,01"
"2510808";"Patos (PB)";"Coletado";"Total";"94,48"
"2510907";"Paulista (PB)";"Coletado";"Total";"49,88"
"2511004";"Pedra Branca (PB)";"Coletado";"Total";"65,63"
"2511103";"Pedra Lavrada (PB)";"Coletado";"Total";"42,74"
"2511202";"Pedras de Fogo (PB)";"Coletado";"Total";"68,38"
"2511301";"Piancó (PB)";"Coletado";"Total";"68,96"
"2511400";"Picuí (PB)";"Coletado";"Total";"73,93"
"2511509";"Pilar (PB)";"Coletado";"Total";"70,12"
"2511608";"Pilões (PB)";"Coletado";"Total";"50,52"
"2511707";"Pilõezinhos (PB)";"Coletado";"Total";"58,53"
"2511806";"Pirpirituba (PB)";"Coletado";"Total";"77,07"
"2511905";"Pitimbu (PB)";"Coletado";"Total";"57,68"
"2512002";"Pocinhos (PB)";"Coletado";"Total";"59,88"
"2512036";"Poço Dantas (PB)";"Coletado";"Total";"51,16"
"2512077";"Poço de José de Moura (PB)";"Coletado";"Total";"48,44"
"2512101";"Pombal (PB)";"Coletado";"Total";"78,54"
"2512200";"Prata (PB)";"Coletado";"Total";"63,47"
"2512309";"Princesa Isabel (PB)";"Coletado";"Total";"73,60"
"2512408";"Puxinanã (PB)";"Coletado";"Total";"66,56"
"2512507";"Queimadas (PB)";"Coletado";"Total";"69,17"
"2512606";"Quixaba (PB)";"Coletado";"Total";"41,63"
"2512705";"Remígio (PB)";"Coletado";"Total";"77,42"
"2512721";"Pedro Régis (PB)";"Coletado";"Total";"30,34"
"2512747";"Riachão (PB)";"Coletado";"Total";"58,49"
"2512754";"Riachão do Bacamarte (PB)";"Coletado";"Total";"65,52"
"2512762";"Riachão do Poço (PB)";"Coletado";"Total";"24,36"
"2512788";"Riacho de Santo Antônio (PB)";"Coletado";"Total";"69,13"
"2512804";"Riacho dos Cavalos (PB)";"Coletado";"Total";"45,12"
"2512903";"Rio Tinto (PB)";"Coletado";"Total";"58,25"
"2513000";"Salgadinho (PB)";"Coletado";"Total";"28,00"
"2513109";"Salgado de São Félix (PB)";"Coletado";"Total";"48,02"
"2513158";"Santa Cecília (PB)";"Coletado";"Total";"26,49"
"2513208";"Santa Cruz (PB)";"Coletado";"Total";"65,21"
"2513307";"Santa Helena (PB)";"Coletado";"Total";"60,10"
"2513356";"Santa Inês (PB)";"Coletado";"Total";"39,15"
"2513406";"Santa Luzia (PB)";"Coletado";"Total";"90,05"
"2513505";"Santana de Mangueira (PB)";"Coletado";"Total";"45,46"
"2513604";"Santana dos Garrotes (PB)";"Coletado";"Total";"38,94"
"2513653";"Joca Claudino (PB)";"Coletado";"Total";"71,87"
"2513703";"Santa Rita (PB)";"Coletado";"Total";"90,52"
"2513802";"Santa Teresinha (PB)";"Coletado";"Total";"51,19"
"2513851";"Santo André (PB)";"Coletado";"Total";"33,88"
"2513901";"São Bento (PB)";"Coletado";"Total";"84,63"
"2513927";"São Bentinho (PB)";"Coletado";"Total";"67,06"
"2513943";"São Domingos do Cariri (PB)";"Coletado";"Total";"50,49"
"2513968";"São Domingos (PB)";"Coletado";"Total";"34,42"
"2513984";"São Francisco (PB)";"Coletado";"Total";"53,49"
"2514008";"São João do Cariri (PB)";"Coletado";"Total";"61,63"
"2514107";"São João do Tigre (PB)";"Coletado";"Total";"44,22"
"2514206";"São José da Lagoa Tapada (PB)";"Coletado";"Total";"39,98"
"2514305";"São José de Caiana (PB)";"Coletado";"Total";"46,99"
"2514404";"São José de Espinharas (PB)";"Coletado";"Total";"36,59"
"2514453";"São José dos Ramos (PB)";"Coletado";"Total";"44,71"
"2514503";"São José de Piranhas (PB)";"Coletado";"Total";"57,66"
"2514552";"São José de Princesa (PB)";"Coletado";"Total";"16,67"
"2514602";"São José do Bonfim (PB)";"Coletado";"Total";"48,01"
"2514651";"São José do Brejo do Cruz (PB)";"Coletado";"Total";"57,11"
"2514701";"São José do Sabugi (PB)";"Coletado";"Total";"69,31"
"2514800";"São José dos Cordeiros (PB)";"Coletado";"Total";"42,32"
"2514909";"São Mamede (PB)";"Coletado";"Total";"77,66"
"2515005";"São Miguel de Taipu (PB)";"Coletado";"Total";"40,50"
"2515104";"São Sebastião de Lagoa de Roça (PB)";"Coletado";"Total";"30,66"
"2515203";"São Sebastião do Umbuzeiro (PB)";"Coletado";"Total";"66,48"
"2515302";"Sapé (PB)";"Coletado";"Total";"78,76"
"2515401";"São Vicente do Seridó (PB)";"Coletado";"Total";"40,58"
"2515500";"Serra Branca (PB)";"Coletado";"Total";"69,03"
"2515609";"Serra da Raiz (PB)";"Coletado";"Total";"71,88"
"2515708";"Serra Grande (PB)";"Coletado";"Total";"56,91"
"2515807";"Serra Redonda (PB)";"Coletado";"Total";"58,28"
"2515906";"Serraria (PB)";"Coletado";"Total";"54,52"
"2515930";"Sertãozinho (PB)";"Coletado";"Total";"76,34"
"2515971";"Sobrado (PB)";"Coletado";"Total";"18,56"
"2516003";"Solânea (PB)";"Coletado";"Total";"70,72"
"2516102";"Soledade (PB)";"Coletado";"Total";"73,62"
"2516151";"Sossêgo (PB)";"Coletado";"Total";"51,47"
"2516201";"Sousa (PB)";"Coletado";"Total";"82,64"
"2516300";"Sumé (PB)";"Coletado";"Total";"76,34"
"2516409";"Tacima (PB)";"Coletado";"Total";"67,87"
"2516508";"Taperoá (PB)";"Coletado";"Total";"60,87"
"2516607";"Tavares (PB)";"Coletado";"Total";"53,82"
"2516706";"Teixeira (PB)";"Coletado";"Total";"63,10"
"2516755";"Tenório (PB)";"Coletado";"Total";"60,55"
"2516805";"Triunfo (PB)";"Coletado";"Total";"45,73"
"2516904";"Uiraúna (PB)";"Coletado";"Total";"72,74"
"2517001";"Umbuzeiro (PB)";"Coletado";"Total";"48,14"
"2517100";"Várzea (PB)";"Coletado";"Total";"74,12"
"2517209";"Vieirópolis (PB)";"Coletado";"Total";"39,05"
"2517407";"Zabelê (PB)";"Coletado";"Total";"74,22"
"2600054";"Abreu e Lima (PE)";"Coletado";"Total";"94,09"
"2600104";"Afogados da Ingazeira (PE)";"Coletado";"Total";"78,80"
"2600203";"Afrânio (PE)";"Coletado";"Total";"34,61"
"2600302";"Agrestina (PE)";"Coletado";"Total";"83,44"
"2600401";"Água Preta (PE)";"Coletado";"Total";"57,40"
"2600500";"Águas Belas (PE)";"Coletado";"Total";"56,93"
"2600609";"Alagoinha (PE)";"Coletado";"Total";"66,47"
"2600708";"Aliança (PE)";"Coletado";"Total";"79,93"
"2600807";"Altinho (PE)";"Coletado";"Total";"59,09"
"2600906";"Amaraji (PE)";"Coletado";"Total";"69,96"
"2601003";"Angelim (PE)";"Coletado";"Total";"62,24"
"2601052";"Araçoiaba (PE)";"Coletado";"Total";"65,91"
"2601102";"Araripina (PE)";"Coletado";"Total";"61,09"
"2601201";"Arcoverde (PE)";"Coletado";"Total";"89,74"
"2601300";"Barra de Guabiraba (PE)";"Coletado";"Total";"90,01"
"2601409";"Barreiros (PE)";"Coletado";"Total";"73,36"
"2601508";"Belém de Maria (PE)";"Coletado";"Total";"71,16"
"2601607";"Belém do São Francisco (PE)";"Coletado";"Total";"54,69"
"2601706";"Belo Jardim (PE)";"Coletado";"Total";"87,24"
"2601805";"Betânia (PE)";"Coletado";"Total";"32,96"
"2601904";"Bezerros (PE)";"Coletado";"Total";"84,58"
"2602001";"Bodocó (PE)";"Coletado";"Total";"41,18"
"2602100";"Bom Conselho (PE)";"Coletado";"Total";"70,20"
"2602209";"Bom Jardim (PE)";"Coletado";"Total";"40,32"
"2602308";"Bonito (PE)";"Coletado";"Total";"77,73"
"2602407";"Brejão (PE)";"Coletado";"Total";"44,82"
"2602506";"Brejinho (PE)";"Coletado";"Total";"63,02"
"2602605";"Brejo da Madre de Deus (PE)";"Coletado";"Total";"77,74"
"2602704";"Buenos Aires (PE)";"Coletado";"Total";"63,36"
"2602803";"Buíque (PE)";"Coletado";"Total";"45,03"
"2602902";"Cabo de Santo Agostinho (PE)";"Coletado";"Total";"92,29"
"2603009";"Cabrobó (PE)";"Coletado";"Total";"63,72"
"2603108";"Cachoeirinha (PE)";"Coletado";"Total";"80,60"
"2603207";"Caetés (PE)";"Coletado";"Total";"31,82"
"2603306";"Calçado (PE)";"Coletado";"Total";"50,56"
"2603405";"Calumbi (PE)";"Coletado";"Total";"32,02"
"2603454";"Camaragibe (PE)";"Coletado";"Total";"94,76"
"2603504";"Camocim de São Félix (PE)";"Coletado";"Total";"89,64"
"2603603";"Camutanga (PE)";"Coletado";"Total";"72,22"
"2603702";"Canhotinho (PE)";"Coletado";"Total";"60,23"
"2603801";"Capoeiras (PE)";"Coletado";"Total";"37,78"
"2603900";"Carnaíba (PE)";"Coletado";"Total";"51,51"
"2603926";"Carnaubeira da Penha (PE)";"Coletado";"Total";"16,90"
"2604007";"Carpina (PE)";"Coletado";"Total";"84,46"
"2604106";"Caruaru (PE)";"Coletado";"Total";"95,52"
"2604155";"Casinhas (PE)";"Coletado";"Total";"20,74"
"2604205";"Catende (PE)";"Coletado";"Total";"74,78"
"2604304";"Cedro (PE)";"Coletado";"Total";"62,23"
"2604403";"Chã de Alegria (PE)";"Coletado";"Total";"80,80"
"2604502";"Chã Grande (PE)";"Coletado";"Total";"66,49"
"2604601";"Condado (PE)";"Coletado";"Total";"93,76"
"2604700";"Correntes (PE)";"Coletado";"Total";"63,78"
"2604809";"Cortês (PE)";"Coletado";"Total";"76,90"
"2604908";"Cumaru (PE)";"Coletado";"Total";"46,68"
"2605004";"Cupira (PE)";"Coletado";"Total";"90,41"
"2605103";"Custódia (PE)";"Coletado";"Total";"51,98"
"2605152";"Dormentes (PE)";"Coletado";"Total";"28,03"
"2605202";"Escada (PE)";"Coletado";"Total";"76,47"
"2605301";"Exu (PE)";"Coletado";"Total";"49,11"
"2605400";"Feira Nova (PE)";"Coletado";"Total";"80,56"
"2605459";"Fernando de Noronha (PE)";"Coletado";"Total";"100,00"
"2605509";"Ferreiros (PE)";"Coletado";"Total";"82,13"
"2605608";"Flores (PE)";"Coletado";"Total";"43,54"
"2605707";"Floresta (PE)";"Coletado";"Total";"64,22"
"2605806";"Frei Miguelinho (PE)";"Coletado";"Total";"52,08"
"2605905";"Gameleira (PE)";"Coletado";"Total";"65,20"
"2606002";"Garanhuns (PE)";"Coletado";"Total";"89,09"
"2606101";"Glória do Goitá (PE)";"Coletado";"Total";"62,44"
"2606200";"Goiana (PE)";"Coletado";"Total";"84,99"
"2606309";"Granito (PE)";"Coletado";"Total";"50,11"
"2606408";"Gravatá (PE)";"Coletado";"Total";"84,82"
"2606507";"Iati (PE)";"Coletado";"Total";"50,52"
"2606606";"Ibimirim (PE)";"Coletado";"Total";"65,06"
"2606705";"Ibirajuba (PE)";"Coletado";"Total";"58,51"
"2606804";"Igarassu (PE)";"Coletado";"Total";"85,51"
"2606903";"Iguaracy (PE)";"Coletado";"Total";"51,04"
"2607000";"Inajá (PE)";"Coletado";"Total";"39,44"
"2607109";"Ingazeira (PE)";"Coletado";"Total";"46,12"
"2607208";"Ipojuca (PE)";"Coletado";"Total";"84,10"
"2607307";"Ipubi (PE)";"Coletado";"Total";"61,33"
"2607406";"Itacuruba (PE)";"Coletado";"Total";"85,46"
"2607505";"Itaíba (PE)";"Coletado";"Total";"44,90"
"2607604";"Ilha de Itamaracá (PE)";"Coletado";"Total";"69,96"
"2607653";"Itambé (PE)";"Coletado";"Total";"88,45"
"2607703";"Itapetim (PE)";"Coletado";"Total";"65,17"
"2607752";"Itapissuma (PE)";"Coletado";"Total";"93,24"
"2607802";"Itaquitinga (PE)";"Coletado";"Total";"86,77"
"2607901";"Jaboatão dos Guararapes (PE)";"Coletado";"Total";"94,03"
"2607950";"Jaqueira (PE)";"Coletado";"Total";"56,78"
"2608008";"Jataúba (PE)";"Coletado";"Total";"50,59"
"2608057";"Jatobá (PE)";"Coletado";"Total";"67,71"
"2608107";"João Alfredo (PE)";"Coletado";"Total";"45,43"
"2608206";"Joaquim Nabuco (PE)";"Coletado";"Total";"71,51"
"2608255";"Jucati (PE)";"Coletado";"Total";"47,24"
"2608305";"Jupi (PE)";"Coletado";"Total";"66,55"
"2608404";"Jurema (PE)";"Coletado";"Total";"67,02"
"2608453";"Lagoa do Carro (PE)";"Coletado";"Total";"74,41"
"2608503";"Lagoa de Itaenga (PE)";"Coletado";"Total";"81,87"
"2608602";"Lagoa do Ouro (PE)";"Coletado";"Total";"54,62"
"2608701";"Lagoa dos Gatos (PE)";"Coletado";"Total";"58,32"
"2608750";"Lagoa Grande (PE)";"Coletado";"Total";"66,97"
"2608800";"Lajedo (PE)";"Coletado";"Total";"82,14"
"2608909";"Limoeiro (PE)";"Coletado";"Total";"84,15"
"2609006";"Macaparana (PE)";"Coletado";"Total";"70,03"
"2609105";"Machados (PE)";"Coletado";"Total";"58,55"
"2609154";"Manari (PE)";"Coletado";"Total";"30,23"
"2609204";"Maraial (PE)";"Coletado";"Total";"70,39"
"2609303";"Mirandiba (PE)";"Coletado";"Total";"57,67"
"2609402";"Moreno (PE)";"Coletado";"Total";"78,41"
"2609501";"Nazaré da Mata (PE)";"Coletado";"Total";"85,80"
"2609600";"Olinda (PE)";"Coletado";"Total";"96,41"
"2609709";"Orobó (PE)";"Coletado";"Total";"48,64"
"2609808";"Orocó (PE)";"Coletado";"Total";"49,59"
"2609907";"Ouricuri (PE)";"Coletado";"Total";"45,64"
"2610004";"Palmares (PE)";"Coletado";"Total";"80,33"
"2610103";"Palmeirina (PE)";"Coletado";"Total";"69,47"
"2610202";"Panelas (PE)";"Coletado";"Total";"61,65"
"2610301";"Paranatama (PE)";"Coletado";"Total";"34,01"
"2610400";"Parnamirim (PE)";"Coletado";"Total";"39,59"
"2610509";"Passira (PE)";"Coletado";"Total";"58,60"
"2610608";"Paudalho (PE)";"Coletado";"Total";"64,67"
"2610707";"Paulista (PE)";"Coletado";"Total";"91,04"
"2610806";"Pedra (PE)";"Coletado";"Total";"54,54"
"2610905";"Pesqueira (PE)";"Coletado";"Total";"72,70"
"2611002";"Petrolândia (PE)";"Coletado";"Total";"72,27"
"2611101";"Petrolina (PE)";"Coletado";"Total";"88,70"
"2611200";"Poção (PE)";"Coletado";"Total";"63,81"
"2611309";"Pombos (PE)";"Coletado";"Total";"65,47"
"2611408";"Primavera (PE)";"Coletado";"Total";"67,91"
"2611507";"Quipapá (PE)";"Coletado";"Total";"59,07"
"2611533";"Quixaba (PE)";"Coletado";"Total";"42,46"
"2611606";"Recife (PE)";"Coletado";"Total";"97,86"
"2611705";"Riacho das Almas (PE)";"Coletado";"Total";"53,15"
"2611804";"Ribeirão (PE)";"Coletado";"Total";"80,09"
"2611903";"Rio Formoso (PE)";"Coletado";"Total";"60,27"
"2612000";"Sairé (PE)";"Coletado";"Total";"58,90"
"2612109";"Salgadinho (PE)";"Coletado";"Total";"33,10"
"2612208";"Salgueiro (PE)";"Coletado";"Total";"81,76"
"2612307";"Saloá (PE)";"Coletado";"Total";"54,27"
"2612406";"Sanharó (PE)";"Coletado";"Total";"71,01"
"2612455";"Santa Cruz (PE)";"Coletado";"Total";"32,30"
"2612471";"Santa Cruz da Baixa Verde (PE)";"Coletado";"Total";"52,92"
"2612505";"Santa Cruz do Capibaribe (PE)";"Coletado";"Total";"95,68"
"2612554";"Santa Filomena (PE)";"Coletado";"Total";"29,47"
"2612604";"Santa Maria da Boa Vista (PE)";"Coletado";"Total";"36,18"
"2612703";"Santa Maria do Cambucá (PE)";"Coletado";"Total";"42,55"
"2612802";"Santa Terezinha (PE)";"Coletado";"Total";"63,76"
"2612901";"São Benedito do Sul (PE)";"Coletado";"Total";"57,13"
"2613008";"São Bento do Una (PE)";"Coletado";"Total";"59,26"
"2613107";"São Caitano (PE)";"Coletado";"Total";"76,40"
"2613206";"São João (PE)";"Coletado";"Total";"48,08"
"2613305";"São Joaquim do Monte (PE)";"Coletado";"Total";"75,62"
"2613404";"São José da Coroa Grande (PE)";"Coletado";"Total";"83,88"
"2613503";"São José do Belmonte (PE)";"Coletado";"Total";"56,29"
"2613602";"São José do Egito (PE)";"Coletado";"Total";"66,91"
"2613701";"São Lourenço da Mata (PE)";"Coletado";"Total";"82,51"
"2613800";"São Vicente Férrer (PE)";"Coletado";"Total";"65,40"
"2613909";"Serra Talhada (PE)";"Coletado";"Total";"70,92"
"2614006";"Serrita (PE)";"Coletado";"Total";"37,92"
"2614105";"Sertânia (PE)";"Coletado";"Total";"62,08"
"2614204";"Sirinhaém (PE)";"Coletado";"Total";"74,99"
"2614303";"Moreilândia (PE)";"Coletado";"Total";"57,04"
"2614402";"Solidão (PE)";"Coletado";"Total";"38,90"
"2614501";"Surubim (PE)";"Coletado";"Total";"76,72"
"2614600";"Tabira (PE)";"Coletado";"Total";"78,12"
"2614709";"Tacaimbó (PE)";"Coletado";"Total";"60,29"
"2614808";"Tacaratu (PE)";"Coletado";"Total";"42,50"
"2614857";"Tamandaré (PE)";"Coletado";"Total";"72,43"
"2615003";"Taquaritinga do Norte (PE)";"Coletado";"Total";"81,12"
"2615102";"Terezinha (PE)";"Coletado";"Total";"44,30"
"2615201";"Terra Nova (PE)";"Coletado";"Total";"60,10"
"2615300";"Timbaúba (PE)";"Coletado";"Total";"88,79"
"2615409";"Toritama (PE)";"Coletado";"Total";"96,82"
"2615508";"Tracunhaém (PE)";"Coletado";"Total";"80,24"
"2615607";"Trindade (PE)";"Coletado";"Total";"74,37"
"2615706";"Triunfo (PE)";"Coletado";"Total";"56,35"
"2615805";"Tupanatinga (PE)";"Coletado";"Total";"38,04"
"2615904";"Tuparetama (PE)";"Coletado";"Total";"79,28"
"2616001";"Venturosa (PE)";"Coletado";"Total";"66,18"
"2616100";"Verdejante (PE)";"Coletado";"Total";"38,99"
"2616183";"Vertente do Lério (PE)";"Coletado";"Total";"41,86"
"2616209";"Vertentes (PE)";"Coletado";"Total";"71,95"
"2616308";"Vicência (PE)";"Coletado";"Total";"69,52"
"2616407";"Vitória de Santo Antão (PE)";"Coletado";"Total";"87,58"
"2616506";"Xexéu (PE)";"Coletado";"Total";"76,05"
"2700102";"Água Branca (AL)";"Coletado";"Total";"36,32"
"2700201";"Anadia (AL)";"Coletado";"Total";"81,65"
"2700300";"Arapiraca (AL)";"Coletado";"Total";"91,27"
"2700409";"Atalaia (AL)";"Coletado";"Total";"76,75"
"2700508";"Barra de Santo Antônio (AL)";"Coletado";"Total";"88,03"
"2700607";"Barra de São Miguel (AL)";"Coletado";"Total";"94,72"
"2700706";"Batalha (AL)";"Coletado";"Total";"63,60"
"2700805";"Belém (AL)";"Coletado";"Total";"58,86"
"2700904";"Belo Monte (AL)";"Coletado";"Total";"29,74"
"2701001";"Boca da Mata (AL)";"Coletado";"Total";"85,58"
"2701100";"Branquinha (AL)";"Coletado";"Total";"61,38"
"2701209";"Cacimbinhas (AL)";"Coletado";"Total";"55,78"
"2701308";"Cajueiro (AL)";"Coletado";"Total";"79,38"
"2701357";"Campestre (AL)";"Coletado";"Total";"75,48"
"2701407";"Campo Alegre (AL)";"Coletado";"Total";"96,71"
"2701506";"Campo Grande (AL)";"Coletado";"Total";"51,73"
"2701605";"Canapi (AL)";"Coletado";"Total";"34,13"
"2701704";"Capela (AL)";"Coletado";"Total";"78,89"
"2701803";"Carneiros (AL)";"Coletado";"Total";"56,56"
"2701902";"Chã Preta (AL)";"Coletado";"Total";"62,68"
"2702009";"Coité do Nóia (AL)";"Coletado";"Total";"34,43"
"2702108";"Colônia Leopoldina (AL)";"Coletado";"Total";"80,54"
"2702207";"Coqueiro Seco (AL)";"Coletado";"Total";"87,62"
"2702306";"Coruripe (AL)";"Coletado";"Total";"87,81"
"2702355";"Craíbas (AL)";"Coletado";"Total";"49,63"
"2702405";"Delmiro Gouveia (AL)";"Coletado";"Total";"88,05"
"2702504";"Dois Riachos (AL)";"Coletado";"Total";"52,95"
"2702553";"Estrela de Alagoas (AL)";"Coletado";"Total";"24,18"
"2702603";"Feira Grande (AL)";"Coletado";"Total";"32,58"
"2702702";"Feliz Deserto (AL)";"Coletado";"Total";"88,94"
"2702801";"Flexeiras (AL)";"Coletado";"Total";"63,05"
"2702900";"Girau do Ponciano (AL)";"Coletado";"Total";"42,73"
"2703007";"Ibateguara (AL)";"Coletado";"Total";"83,68"
"2703106";"Igaci (AL)";"Coletado";"Total";"42,80"
"2703205";"Igreja Nova (AL)";"Coletado";"Total";"39,41"
"2703304";"Inhapi (AL)";"Coletado";"Total";"46,75"
"2703403";"Jacaré dos Homens (AL)";"Coletado";"Total";"75,85"
"2703502";"Jacuípe (AL)";"Coletado";"Total";"63,68"
"2703601";"Japaratinga (AL)";"Coletado";"Total";"57,80"
"2703700";"Jaramataia (AL)";"Coletado";"Total";"65,52"
"2703759";"Jequiá da Praia (AL)";"Coletado";"Total";"76,77"
"2703809";"Joaquim Gomes (AL)";"Coletado";"Total";"58,91"
"2703908";"Jundiá (AL)";"Coletado";"Total";"65,75"
"2704005";"Junqueiro (AL)";"Coletado";"Total";"59,11"
"2704104";"Lagoa da Canoa (AL)";"Coletado";"Total";"62,13"
"2704203";"Limoeiro de Anadia (AL)";"Coletado";"Total";"46,09"
"2704302";"Maceió (AL)";"Coletado";"Total";"97,63"
"2704401";"Major Isidoro (AL)";"Coletado";"Total";"53,69"
"2704500";"Maragogi (AL)";"Coletado";"Total";"65,40"
"2704609";"Maravilha (AL)";"Coletado";"Total";"52,47"
"2704708";"Marechal Deodoro (AL)";"Coletado";"Total";"92,39"
"2704807";"Maribondo (AL)";"Coletado";"Total";"83,04"
"2704906";"Mar Vermelho (AL)";"Coletado";"Total";"51,93"
"2705002";"Mata Grande (AL)";"Coletado";"Total";"32,41"
"2705101";"Matriz de Camaragibe (AL)";"Coletado";"Total";"87,29"
"2705200";"Messias (AL)";"Coletado";"Total";"88,63"
"2705309";"Minador do Negrão (AL)";"Coletado";"Total";"42,48"
"2705408";"Monteirópolis (AL)";"Coletado";"Total";"58,73"
"2705507";"Murici (AL)";"Coletado";"Total";"74,99"
"2705606";"Novo Lino (AL)";"Coletado";"Total";"43,86"
"2705705";"Olho d'Água das Flores (AL)";"Coletado";"Total";"76,41"
"2705804";"Olho d'Água do Casado (AL)";"Coletado";"Total";"56,79"
"2705903";"Olho d'Água Grande (AL)";"Coletado";"Total";"25,48"
"2706000";"Olivença (AL)";"Coletado";"Total";"43,89"
"2706109";"Ouro Branco (AL)";"Coletado";"Total";"60,62"
"2706208";"Palestina (AL)";"Coletado";"Total";"81,92"
"2706307";"Palmeira dos Índios (AL)";"Coletado";"Total";"69,15"
"2706406";"Pão de Açúcar (AL)";"Coletado";"Total";"66,11"
"2706422";"Pariconha (AL)";"Coletado";"Total";"59,13"
